id,doi,doi_norm,donor,acceptor,donor_canonical,acceptor_canonical,donor_smiles,acceptor_smiles,voc,jsc,ff,pce,pce_recomputed,pce_relative_error_percent,pce_avg,pce_best,d_a_ratio,additive,additive_canonical,additive_ratio,device_structure,device_type,etl,etl_canonical,htl,htl_canonical,active_layer_thickness,solvent,solvent_canonical,annealing_temp,homo_d,lumo_d,eg_d,homo_a,lumo_a,eg_a
29,10.1002/aenm.201801203,10.1002/aenm.201801203,PBDB-T,IXIC,PBDB-T,6TIC,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6ccccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,0.82,20.9,65.4,11.3,11.208252,0.8119292035398302,,,1:1,,,,ITO/PEDOT:PSS/PBDB-T:acceptor/ZrAcAc/Al,conventional,ZrAcAc,ZrAcac,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,100.0,-5.33,-3.48,1.84,-5.13,-3.78,1.35
30,10.1002/aenm.201903650,10.1002/aenm.201903650,PBDB-T,IT-DOH,PBDB-T,IT-DOH,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7c(O)cccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5c(O)cccc5C4=C(C#N)C#N)sc23)cc1,0.87,18.04,70.0,11.0,10.98636,0.1240000000000049,10.7,11.0,,,,,ITO/ZnO/PBDB-T:acceptor/MoO3/Ag,inverted,ZnO,ZnO,MoO3,MoO3,,chlorobenzene,chlorobenzene,,-5.33,-3.48,1.84,-5.58,-3.93,1.53
31,10.1002/aenm.201700183,10.1002/aenm.201700183,PBDB-T,IT-OM-4,PBDB-T,IT-OM-4,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7c(OC)cccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5c(OC)cccc5C4=C(C#N)C#N)sc23)cc1,0.96,14.69,56.00000000000001,7.9,7.897344,0.0336202531645568,,,1:1,"1,8-diiodoctane",,0.5 vol%,ITO/ZnO/active layer/MoO3/Al,,ZnO,,MoO3,,,chlorobenzene,,150.0,-5.33,-3.48,1.84,-5.49,-3.81,1.63
32,10.1002/aenm.201700183,10.1002/aenm.201700183,PBDB-T,IT-OM-3,PBDB-T,IT-OM-3,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(OC)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(OC)ccc5C4=C(C#N)C#N)sc23)cc1,0.97,16.38,68.0,10.8,10.804248,0.0393333333333212,,,1:1,"1,8-diiodoctane",,0.5 vol%,ITO/ZnO/active layer/MoO3/Al,,ZnO,,MoO3,,,chlorobenzene,,150.0,-5.33,-3.48,1.84,-5.52,-3.8,1.64
33,10.1002/aenm.201700183,10.1002/aenm.201700183,PBDB-T,IT-OM-2,PBDB-T,IT-OM-2,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccc(OC)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccc(OC)cc5C4=C(C#N)C#N)sc23)cc1,0.93,17.53,73.0,11.9,11.901117,0.0093865546218546,,,1:1,"1,8-diiodoctane",,0.5 vol%,ITO/ZnO/active layer/MoO3/Al,,ZnO,,MoO3,,,chlorobenzene,,150.0,-5.33,-3.48,1.84,-5.49,-3.86,1.59
34,10.1002/aenm.201700183,10.1002/aenm.201700183,PBDB-T,IT-OM-1,PBDB-T,IT-OM-1,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cccc(OC)c7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cccc(OC)c5C4=C(C#N)C#N)sc23)cc1,1.01,12.31,51.0,6.3,6.340881,0.6489047619047716,,,1:1,"1,8-diiodoctane",,0.5 vol%,ITO/ZnO/active layer/MoO3/Al,,ZnO,,MoO3,,,chlorobenzene,,150.0,-5.33,-3.48,1.84,-5.5,-3.76,1.67
35,10.1002/aenm.201903650,10.1002/aenm.201903650,PBDB-T,IT-OH,PBDB-T,IT-OH,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5c(O)cccc5C4=C(C#N)C#N)sc23)cc1,0.89,16.71,70.0,10.4,10.410329999999998,0.0993269230769033,10.1,10.4,,,,,ITO/ZnO/PBDB-T:acceptor/MoO3/Ag,inverted,ZnO,ZnO,MoO3,MoO3,,chlorobenzene,chlorobenzene,,-5.33,-3.48,1.84,-5.57,-3.92,1.54
36,10.1002/adma.201703527,10.1002/adma.201703527,PBDB-T,IDT-2B,PBDB-T,IDT-2B,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(C)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(/C=C3\C(=O)c5ccc(C)cc5C3=C(C#N)C#N)sc2-4)cc1,0.89,13.3,53.900000000000006,6.42,6.380143000000001,0.6208255451713193,,,1:0.5,,,,inverted,inverted,ZnO,ZnO,MoO3,MoO3,70.0,,,,-5.33,-3.48,1.84,-5.8,-3.84,1.73
37,10.1002/adfm.202006141,10.1002/adfm.202006141,PBDB-T,IPT2F-TT,PBDB-T,IPT2F-TT,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3c4sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc4n(-c4cc5sc(CCCCCC)cc5s4)c23)cc1,0.84,22.24,75.1,14.02,14.0298816,0.0704821683309553,,,1:1,DIO,DIO,0.5 vol%,inverted,inverted,ZnO,ZnO,MoO3,MoO3,,,,120.0,-5.33,-3.48,1.84,-5.6,-4.0,1.45
38,10.1002/adfm.202006141,10.1002/adfm.202006141,PBDB-T,IPT2F-Th,PBDB-T,IPT2F-Th,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3c4sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc4n(-c4ccc(CCCCCC)s4)c23)cc1,0.86,20.44,71.2,12.52,12.515820800000002,0.0333801916932716,,,1:1,DIO,DIO,0.5 vol%,inverted,inverted,ZnO,ZnO,MoO3,MoO3,,,,100.0,-5.33,-3.48,1.84,-5.58,-4.03,1.47
39,10.1002/adfm.201705927,10.1002/adfm.201705927,PBDB-T,Ph-DTDP-IC,PBDB-T,Ph-DTDP-IC,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)Oc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3cc4c(cc32)-c2sc(/C=C3\C(=O)c5ccccc5C3=C(C#N)C#N)cc2OC4(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,0.78,14.58,67.9,7.73,7.721859600000001,0.1053091849935237,,,1:1,DIO,,0.2%,inverted,inverted,ZnO,ZnO,MoO3,MoO3,97.0,,,,-5.33,-3.48,1.84,-5.53,-4.0,1.61
40,10.1002/adfm.201705927,10.1002/adfm.201705927,PBDB-T,Ph-DTDP-TTIC,PBDB-T,Ph-DTDP-TTIC,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)Oc3cc(-c4cc5sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc5s4)sc3-c3cc4c(cc32)-c2sc(-c3cc5sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc5s3)cc2OC4(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,0.9,10.58,42.1,4.02,4.008762000000001,0.279552238805939,,,1:1,1-CN,CN,0.5%,inverted,inverted,ZnO,ZnO,MoO3,MoO3,95.0,,,,-5.33,-3.48,1.84,-5.28,-3.92,1.45
41,10.1002/adfm.201705927,10.1002/adfm.201705927,PBDB-T,Ph-DTDP-TIC,PBDB-T,Ph-DTDP-TIC,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)Oc3cc(-c4ccc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)s4)sc3-c3cc4c(cc32)-c2sc(-c3ccc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)s3)cc2OC4(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,0.89,17.31,59.6,9.21,9.1819164,0.3049250814332294,,,1:1,1-CN,CN,1.0%,inverted,inverted,ZnO,ZnO,MoO3,MoO3,100.0,,,,-5.33,-3.48,1.84,-5.33,-3.89,1.46
42,10.1002/adfm.202006141,10.1002/adfm.202006141,PBDB-T,IPT2F-Ph,PBDB-T,IPT2F-Ph,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCc1ccc(-n2c3cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc3c3sc4c(c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc3c(cc2-4)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc2-3)cc1,0.86,21.18,72.1,13.13,13.1328708,0.0218644325970936,,,1:0.8,DIO,DIO,0.5 vol%,inverted,inverted,ZnO,ZnO,MoO3,MoO3,,,,100.0,-5.33,-3.48,1.84,-5.57,-4.0,1.46
43,10.1002/adma.201703527,10.1002/adma.201703527,PBDB-T,IDT-OB,PBDB-T,IDT-OB,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCC1(c2ccc(CCCCCC)cc2)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccc(C)cc5C4=C(C#N)C#N)cc21)C(CCCCCCCC)(c1ccc(CCCCCC)cc1)c1cc(/C=C2\C(=O)c4ccc(C)cc4C2=C(C#N)C#N)sc1-3,0.88,16.18,71.1,10.12,10.1235024,0.0346086956521773,,,1:1,,,,inverted,inverted,ZnO,ZnO,MoO3,MoO3,130.0,,,,-5.33,-3.48,1.84,-5.77,-3.87,1.66
44,10.1002/adma.201703527,10.1002/adma.201703527,PBDB-T,IDT-2O,PBDB-T,IDT-2O,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccc(C)cc5C4=C(C#N)C#N)cc21)C(CCCCCCCC)(CCCCCCCC)c1cc(/C=C2\C(=O)c4ccc(C)cc4C2=C(C#N)C#N)sc1-3,0.86,15.64,72.3,9.68,9.7246392,0.4611487603305669,,,1:1,,,,inverted,inverted,ZnO,ZnO,MoO3,MoO3,90.0,,,,-5.33,-3.48,1.84,-5.73,-3.85,1.64
45,10.1002/adma.201707508,10.1002/adma.201707508,PBDB-T,F-M,PBDB-T,F-M,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5cc(C)ccc5C2=C(C#N)C#N)cc1C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)c1cc(/C=C2\C(=O)c4cc(C)ccc4C2=C(C#N)C#N)sc1-3,0.98,14.56,71.0,10.08,10.130848,0.5044444444444467,,,1:1,DIO,DIO,0.2% v/v DIO,ITO/PEDOT:PSS/active layer/PDINO/Al,conventional,PDINO,PDINO,PEDOT:PSS,PEDOT:PSS,,chlorobenzene,chlorobenzene,,-5.33,-3.48,1.84,-5.42,-3.7,1.65
46,10.1002/adfm.202103445,10.1002/adfm.202103445,PBDB-T,LL3-2Cl,PBDB-T,LL3-2Cl,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCc1c(/C=C2\C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nn(CC)nc4c4c5sc6c(CCCCCCCC)c(/C=C7\C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,0.79,26.96,67.7,14.4,14.4190168,0.1320611111111184,,,,,,,ITO/PEDOT:PSS/PBDB-T:NFAs/PNDIT-F3N/Ag,conventional,PNDIT-F3N,PNDIT-F3N,PEDOT:PSS,PEDOT:PSS,119.0,,,,-5.33,-3.48,1.84,-5.53,-3.92,1.32
47,10.1002/adfm.202103445,10.1002/adfm.202103445,PBDB-T,LL3,PBDB-T,LL3,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCc1c(/C=C2\C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nn(CC)nc4c4c5sc6c(CCCCCCCC)c(/C=C7\C(=O)c8cc9c(cc8C7=C(C#N)C#N)C7C8C=CC(C8)C97)sc6c5n(CC)c4c3n(CC)c21,0.86,26.97,72.3,16.82,16.769406599999996,0.300793103448299,,,,,,,ITO/PEDOT:PSS/PBDB-T:NFAs/PNDIT-F3N/Ag,conventional,PNDIT-F3N,PNDIT-F3N,PEDOT:PSS,PEDOT:PSS,121.0,,,,-5.33,-3.48,1.84,-5.48,-3.78,1.37
48,10.1002/adfm.202103445,10.1002/adfm.202103445,PBDB-T,LL4,PBDB-T,LL4,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCc1c(/C=C2\C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCC)c(/C=C7\C(=O)c8cc9c(cc8C7=C(C#N)C#N)C7C8C=CC(C8)C97)sc6c5n(CC)c4c3n(CC)c21,0.82,26.05,70.89999999999999,15.18,15.144949,0.2309025032938146,,,,,,,ITO/PEDOT:PSS/PBDB-T:NFAs/PNDIT-F3N/Ag,conventional,PNDIT-F3N,PNDIT-F3N,PEDOT:PSS,PEDOT:PSS,122.0,,,,-5.33,-3.48,1.84,-5.56,-3.82,1.39
49,10.1002/aenm.201800424,10.1002/aenm.201800424,PBDB-T,NNBDT,PBDB-T,NNBDT,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCc1c2sc3c(c2c(CCCCCCCC)c2sc4c(c12)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc(/C=C2\C(=O)c5cc6ccccc6cc5C2=C(C#N)C#N)sc1-4)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc(/C=C2\C(=O)c4cc5ccccc5cc4C2=C(C#N)C#N)sc1-3,0.88,18.63,71.7,11.7,11.754784800000005,0.4682461538461858,,,1:0.8,DIO,DIO,0.5 vol%,ITO/PEDOT:PSS/PBDB-T:acceptors/PDINO/Al,conventional,PDINO,PDINO,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,-5.33,-3.48,1.84,-5.46,-3.94,
50,10.1002/adma.201707150,10.1002/adma.201707150,PBDB-T,INPIC-4F,PBDB-T,INPIC-4F,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCn1c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2c2sc3c(c21)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2c3sc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)cc3n(CCCCCCCC)c12,0.85,21.61,71.5,13.13,13.1334775,0.0264851485148432,,,1:1,"1,8-diiodooctane",DIO,0.5% v/v,inverted,inverted,ZnO,ZnO,MoO3,MoO3,,chloroform,chloroform,100.0,-5.33,-3.48,1.84,-5.42,-3.94,1.39
51,10.1002/adfm.201903269,10.1002/adfm.201903269,PBDB-T,INPIC-4F,PBDB-T,INPIC-4F,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCn1c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2c2sc3c(c21)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2c3sc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)cc3n(CCCCCCCC)c12,0.835,18.4,63.2,9.71,9.710048,0.0004943357363319,,,1:1,,,,inverted,inverted,ZnO,ZnO,MoOx,MoO3,102.0,chlorobenzene,chlorobenzene,,-5.33,-3.48,1.84,-5.42,-3.94,
52,10.1002/adfm.201903269,10.1002/adfm.201903269,PBDB-T,p-INPOIC,PBDB-T,p-INPOIC,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCn1c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2c2sc3c(c21)C(c1ccc(OCCCCCC)cc1)(c1ccc(OCCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(OCCCCCC)cc1)(c1ccc(OCCCCCC)cc1)c1c-2sc2c3sc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)cc3n(CCCCCCCC)c12,0.846,19.0,66.10000000000001,10.6,10.624914,0.2350377358490638,,,1:1,,,,inverted,inverted,ZnO,ZnO,MoOx,MoO3,102.0,chlorobenzene,chlorobenzene,,-5.33,-3.48,1.84,-5.38,-4.0,
53,10.1002/adma.201707150,10.1002/adma.201707150,PBDB-T,INPIC,PBDB-T,INPIC,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCn1c2cc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)sc2c2sc3c(c21)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc2c(cc1-3)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-2sc2c3sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc3n(CCCCCCCC)c12,0.96,8.55,52.5,4.31,4.309200000000001,0.0185614849187708,,,1:1,,,,inverted,inverted,ZnO,ZnO,MoO3,MoO3,,chloroform,chloroform,,-5.33,-3.48,1.84,-5.36,-3.82,1.46
54,10.1002/aenm.201803541,10.1002/aenm.201803541,PBDB-TF,AT-4Cl,PBDB-TF,AT-4Cl,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCC(CC)COc1ccc(C2(c3ccc(OCC(CC)CCCC)cc3)c3cc(/C=C4\C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)sc3-c3ccc4cc5c6c(ccc5cc4c32)-c2sc(/C=C3\C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)cc2C6(c2ccc(OCC(CC)CCCC)cc2)c2ccc(OCC(CC)CCCC)cc2)cc1,0.901,19.52,75.5,13.27,13.2785776,0.0646390354182413,,,1:1,DIO,DIO,0.5 vol%,inverted,inverted,ZnO,ZnO,MoOx,MoO3,,chlorobenzene,chlorobenzene,,-5.49,-3.64,1.8,-5.71,-3.89,1.6
55,10.1002/adfm.202102189,10.1002/adfm.202102189,PBDB-TF,ITCC-M,PBDB-TF,ITCC-M,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7sc(C)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5sc(C)cc5C4=C(C#N)C#N)sc23)cc1,1.16,13.8,58.8,9.3,9.412703999999998,1.211870967741906,,,,,,,inverted,inverted,ZnO,ZnO,MoO3,MoO3,,,,,-5.49,-3.64,1.8,-5.43,-3.68,1.72
