donor_smiles,acceptor_smiles,pce,replicate_count,pce_std,pce_min,pce_max,split
CCc1csc(-c2sc(-c3cc(CC)c(-c4ccc(-c5ccc(-c6sc(-c7sc(-c8cc(CC)c(-c9ccc(-c%10ccc(-c%11sc(-c%12sc(-c%13cc(CC)c(-c%14ccc(-c%15cccs%15)s%14)s%13)c%13c%12C(=O)c%12c(CC)sc(CC)c%12C%13=O)cc%11CC)s%10)s9)s8)c8c7C(=O)c7c(CC)sc(CC)c7C8=O)cc6CC)s5)s4)s3)c3c2C(=O)c2c(CC)sc(CC)c2C3=O)c1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,4.68,1,0.0,4.68,4.68,train
CCCCC(CC)CN1C(=O)c2csc(-c3cc4c(s3)c3sccc3n4CC(CC)CCCC)c2C1=O,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,1.76,5,0.5880646222992844,0.6,1.9,train
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5cc6sccc6s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5cc6sccc6s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,0.79,1,0.0,0.79,0.79,train
CCCCC(CC)CSc1c2ccsc2c(SCC(CC)CCCC)c2ccsc12,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,4.0,1,0.0,4.0,4.0,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCC1(CCCCCC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc(-c3cc4c(s3)-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc3C4(CCCCCC)CCCCCC)cc21,9.47,2,0.0,9.47,9.47,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,Clc1cc2c(cc1Cl)C1=[N+]3C2=Nc2c4cc(Cl)c(Cl)cc4c4n2[B-]3(Oc2ccccc2)n2c(c3cc(Cl)c(Cl)cc3c2=N4)=N1,1.2,1,0.0,1.2,1.2,train
CCCCCCc1cc(C)sc1C,CCCCCCCCCCN1C(=O)c2ccc(C#Cc3ccc(C#Cc4ccc5c(c4)C(=O)N(CCCCCCCCCC)C5=O)c4nsnc34)cc2C1=O,0.16,1,0.0,0.16,0.16,train
CCCCCCCCC(CCCCCC)COc1cnc2c(C)c(F)c(F)c(-c3ccc(C)s3)c2n1,CCCCC(CC)Cn1c2cc3c(=O)n(C(CC)CC)c(=O)c4ccc5c6c(-c7cc8c(=O)n(C(CC)CC)c(=O)c9cc%10c%11c(c7c7ccc%12c(=O)n(C(CC)CC)c(=O)c%13cc(c%11c7c%12%13)n%10CC(CC)CCCC)c89)cc7c(=O)n(C(CC)CC)c(=O)c8cc1c(c6c78)c2c5c43,5.5,1,0.0,5.5,5.5,train
CCCCCCc1ccc(/C=C/c2ccc(/C=C/c3ccc(/C=C/c4ccsc4-c4ccc(-c5cc(CCCCCC)c(-c6cccs6)s5)s4)s3)s2)s1,CCCCCCCC[Si]1(CCCCCCCC)c2ccsc2-c2sc(-c3cc4c5c(ccc6c5c3C(=O)N(CCCCCC)C6=O)C(=O)N(CCCCCC)C4=O)cc21,0.16,3,0.0737111479583199,0.13,0.27,train
CCCCCCCCc1cc(-c2c3cc(-c4cccc5nsnc45)sc3c(-c3cc(CCCCCCCC)c(CCCCCCCC)s3)c3ccsc23)sc1CCCCCCCC,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,3.3,1,0.0,3.3,3.3,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCC(CCCCC)N1C(=O)C2=CCc3c4c5c6c(ccc5c5ccc(c2c35)C1=O)C(=O)N(C(CCCCC)CCCCC)C(=O)C6=CC4,2.48,1,0.0,2.48,2.48,train
CCCCC(CC)CC1(CC(CC)CCCC)c2ccsc2-c2sc(-c3cccc4nsnc34)cc21,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,1.54,8,1.240044938125804,0.0396,4.4,train
Cc1ccc(-c2cc3c(C)c4sc(Cc5ccc(-c6c(C)c(C)c(C)c7nsnc67)s5)cc4c(C)c3s2)s1,ClB1n2c3c4ccccc4c2N=c2c4ccccc4c(n21)=NC1=NC(=N3)c2ccccc21,1.395,8,0.5817937165107825,0.17,1.82,train
Cc1ccc(-c2cc3c(C)c4sc(Cc5ccc(-c6c(C)c(C)c(C)c7nsnc67)s5)cc4c(C)c3s2)s1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,4.65,4,0.4576388678131844,4.1,5.18,train
CCCCCCCCN1C(=O)/C(=C2/C(=O)N(CCCCCCCC)c3cc(-c4cc5c(s4)-c4sccc4C5(CC(CC)CCCC)CC(CC)CCCC)ccc32)c2ccccc21,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,3.6,1,0.0,3.6,3.6,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCC(CC)CN1C(=O)c2cccc3c(-c4ccc5c6c(cccc46)C(=O)N(CC(CC)CCCC)C5=O)ccc(c23)C1=O,1.88,1,0.0,1.88,1.88,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCC1(CC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc(-c3ccc(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc4C5(CC)CC)c4nsnc34)cc21,9.83,1,0.0,9.83,9.83,train
CCCCCCc1ccsc1,CCCCCCCCC(CCCCCC)CN1C(=O)/C(=C2/C(=O)N(CC(CCCCCC)CCCCCCCC)c3ccccc32)c2ccccc21,0.26,3,0.1457166199626292,0.19,0.47,train
CCCCCCc1csc(-c2nc3sc(-c4cc(CCCCCC)c(-c5cc6c(s5)-c5sccc5[Si]6(CC(CC)CCCC)CC(CC)CCCC)s4)nc3s2)c1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,5.035,4,0.5166881715954669,4.75,5.88,train
CCCCCCCCCCN1C(=O)c2c(c(-c3ccc(-c4cc5c(OCC(CC)CCCC)c6sccc6c(OCC(CC)CCCC)c5s4)s3)n(CCCCCCCC)c2-c2cccs2)C1=O,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,2.65,2,1.994041122946064,1.24,4.06,train
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4ccc(-c5ccc(-c6cnc(C7=C8C(=O)NC(c9ncc(-c%10ccc(-c%11cccs%11)s%10)s9)=C8C(=O)N7CC(CCCCCCCC)CCCCCCCCCC)s6)s5)s4)s3)NC(=O)C2=C1c1cccs1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,5.7,1,0.0,5.7,5.7,train
CCCCN(CCCC)C(=O)c1ccsc1-c1cc(C(=O)N(CCCC)CCCC)c(-c2cc3sccc3s2)s1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,1.59,1,0.0,1.59,1.59,train
CCCCCCCCOC(=O)/C(C#N)=C\c1ccc(/C=C/c2csc(-c3ccc4c5ccccc5n(C(CCCCCCCC)CCCCCCCC)c4c3)c2)s1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.33,1,0.0,1.33,1.33,train
CCCCCCCCC1(CCCCCCCC)c2ccsc2-c2sc(-c3ccc4c(c3)N(CC(CC)CCCC)C(=O)/C4=C3/C(=O)N(CC(CC)CCCC)c4ccccc43)cc21,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,2.7,1,0.0,2.7,2.7,train
CCCCCCc1cc(C)sc1C,COC1=CC2c3cc(OC)ccc3C(=C3c4cc5ccccc5cc4-c4cc5ccccc5cc43)C2C=C1,1.7,1,0.0,1.7,1.7,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(OCC(CC)CCCC)c5sccc5c(OCC(CC)CCCC)c4s3)scc2c1F,CCC(CC)N1C(=O)c2ccc3c4c5c(c6ccc(c2c36)C1=O)=CC=C1C(=O)N(C(CC)CC)C(=O)C(C=C4)C15,3.55,1,0.0,3.55,3.55,train
CCCCCCc1ccc(-c2ccc(CCCCCC)s2)s1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,1.6,3,0.357957166897568,1.6,2.22,train
CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F,CCCCN1C(=O)c2cc3c(cc2C1=O)C1=[N+]2C3=Nc3c4cc5c(cc4c4n3[B-]2(F)n2c(c3cc6c(cc3c2=N4)C(=O)N(CCCC)C6=O)=N1)C(=O)N(CCCC)C5=O,4.92,1,0.0,4.92,4.92,train
CCCCCCc1ccsc1,CCn1nc2c(-c3cc4c(s3)-c3cc5c(cc3C4(CC)CC)-c3sc(-c4c6ccsc6c(/C=c6\sc(=C(C#N)C#N)n(CC)c6=O)c6nn(CC)nc46)cc3C5(CC)CC)c3ccsc3c(/C=c3\sc(=C(C#N)C#N)n(CC)c3=O)c2n1,7.72,1,0.0,7.72,7.72,train
CCCCCCCCC(CCCCCC)C(=O)c1ccc(/C=C/c2cc(-c3cccs3)sc2-c2ccc(-c3cccs3)s2)s1,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)c2ccc3c4ccc5c6c(cc(-c7cc8sc9ccsc9c8s7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C5=O,0.43,3,0.0838649708360608,0.42,0.57,train
CCCCCCc1cc(C)sc1C,CCCCCCN1C(=O)c2ccc(-c3cc4ccc5ccc6ccc7ccc3c3c7c6c5c43)cc2C1=O,0.32,1,0.0,0.32,0.32,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,0.4,3,5.034980966531387,0.26,9.05,train
CCCCC(CC)Cc1cc(C)sc1-c1nc2sc(-c3sc(-c4cc5c(s4)-c4sc(C)cc4[Si]5(CC(CC)CCCC)CC(CC)CCCC)cc3CC(CC)CCCC)nc2s1,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)c2ccc3c4c(ccc(c24)C1=O)-c1nc2c(-c4ccccc4)c4nc5c(nc4c(-c4ccccc4)c2nc1-3)-c1ccc2c3c(ccc-5c13)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O,1.44,1,0.0,1.44,1.44,train
CCCCCCc1cc(C)sc1C,CCCCCCCCN1C(=O)c2c(c(-c3cccs3)c3c(c2-c2cccs2)-c2cccc4c(-c5ccc(C=O)cc5)ccc-3c24)C1=O,2.4,1,0.0,2.4,2.4,train
CCCCCCCCC(CCCCCC)C(=O)c1ccc(/C=C/c2cc(-c3cccs3)sc2-c2ccc(-c3cccs3)s2)s1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.21,1,0.0,1.21,1.21,train
CCCCCCCCCCc1c(C)sc(C)c1C#Cc1ccc(/C=C(/C#N)C(=O)OC)s1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,1.28,1,0.0,1.28,1.28,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCc1c(/C=C2\C(=O)c3ccc(C)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8ccc(C)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,11.94,5,1.1529223737962584,11.55,14.24,train
CCCCCC(CC)Oc1c2cc(-c3ccc(C4=C5C(=O)N(CC(CC)CCCC)C(c6cccs6)=C5C(=O)N4CC(CC)CCCC)s3)sc2c(OCC(CC)CCCC)c2ccsc12,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.31,1,0.0,1.31,1.31,train
CCCCCCCCC(CCCCCC)COc1cnc2c(-c3cccs3)c(F)c(F)cc2n1,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc(-c3c(F)c(F)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)c4nsnc34)cc21,12.05,1,0.0,12.05,12.05,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCC1(CC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc(-c3c(F)c(F)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc4C5(CC)CC)c4nsnc34)cc21,8.45,1,0.0,8.45,8.45,train
CCCCCCCCCCc1c(C)sc(C)c1C#Cc1ccc(C=O)cc1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,0.47,1,0.0,0.47,0.47,train
CCCCCCc1cc(C)sc1C,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,2.935,20,1.1080398767287452,1.12,6.13,train
CCCCCCc1ccsc1,CCN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(-c6ccc(C7=C8C(=O)N(CC)C(c9ccc(-c%10ccccc%10)s9)=C8C(=O)N7CC)s6)ccc4-5)s3)N(CC)C(=O)C2=C1c1ccc(-c2ccccc2)s1,1.65,4,1.3071470205502262,0.07,3.17,train
CCCCC(CC)Cc1csc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(CC(CC)CCCC)cs3)c3ccsc23)c1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,7.07,1,0.0,7.07,7.07,train
CCCCC(CC)C[Si]1(CC(CC)CCCC)c2ccsc2-c2sc(-c3cccc4nsnc34)cc21,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,4.4350000000000005,2,0.0212132034355969,4.42,4.45,train
CCCCCCCCCCOc1cccc2c(OCCCCCCCCCC)c(-c3ccc(-c4ccc(-c5cccs5)c5nsnc45)s3)ccc12,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,4.08,2,0.098994949366117,4.01,4.15,train
CCCCCCc1ccsc1,CCN1C(=O)c2c(c(-c3cccs3)c3c(c2-c2cccs2)-c2cccc4c(-c5ccc(CO)cc5)ccc-3c24)C1=O,2.4,1,0.0,2.4,2.4,train
CCCCCCc1cc(C)sc1C,CCCCCCN1C(=O)c2cccc3c(-c4cc5ccc6ccc7ccc8ccc4c4c8c7c6c54)ccc(c23)C1=O,1.03,1,0.0,1.03,1.03,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(OCC(CC)CCCC)c5sccc5c(OCC(CC)CCCC)c4s3)scc2c1F,Clc1cc2c(cc1Cl)C1=[N+]3C2=Nc2c4cc(Cl)c(Cl)cc4c4n2[B-]3(Oc2ccccc2)n2c(c3cc(Cl)c(Cl)cc3c2=N4)=N1,2.6,1,0.0,2.6,2.6,train
CCCCCCCCc1ccc(-c2c3sc4cc(-c5ccc(-c6sc(-c7cccs7)c7c6C(=O)c6c(CC(CC)CCCC)sc(CC(CC)CCCC)c6C7=O)s5)sc4c3c(-c3ccc(CCCCCCCC)s3)c3sc4ccsc4c23)s1,CCCCCCCCc1ccc(-c2c3sc4cc(-c5ccc(-c6sc(-c7cccs7)c7c6C(=O)c6c(CC(CC)CCCC)sc(CC(CC)CCCC)c6C7=O)s5)sc4c3c(-c3ccc(CCCCCCCC)s3)c3sc4ccsc4c23)s1,8.35,4,0.9733105020153294,7.16,9.54,train
CCCCCCC(CCCC)CCc1c2cc(-c3ccc(-c4c(F)c(F)c(-c5cccs5)c5nn(CC(CCCC)CCCCCC)nc45)s3)sc2c(CCC(CCCC)CCCCCC)c2ccsc12,CCc1ccc(C2(c3ccc(CC)cc3)Oc3c(sc4c5c(sc34)-c3sc(/C=C4\C(=O)c6ccc(F)cc6C4=C(C#N)C#N)cc3C(c3ccc(CC)cc3)(c3ccc(CC)cc3)O5)-c3sc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)cc32)cc1,9.12,1,0.0,9.12,9.12,train
CCCCCCc1ccsc1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(C(CCCCCCCC)CCCCCCCCCC)C3=O,0.125,2,0.0494974746830583,0.09,0.16,train
CCCCCCCCC(CCCCCCCC)n1c2ccccc2c2ccc(-c3cc(/C=C/c4ccc(C=C5C(=O)N(CC)C(=S)N(CC)C5=O)s4)cs3)cc21,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,0.815,4,0.2121320343559642,0.49,1.0,train
CCCCCCc1ccsc1,CCCCCCCCOc1cccc(-c2nc3c4ccsc4c4sc(-c5cccs5)cc4c3nc2-c2cccc(OCCCCCCCC)c2)c1,3.225,2,0.431335136523794,2.92,3.53,train
CCCCCCc1ccsc1,CCCCCCc1csc(-c2cccc3nsnc23)c1,0.19,1,0.0,0.19,0.19,train
CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3ccsc23)cc1Cl,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)sc2-c2sc(-c3ccc(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)c4nsnc34)cc21,2.8,1,0.0,2.8,2.8,train
c1csc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6cccs6)s5)s4)s3)s2)c1,Cl[Al]1n2c3c4ccccc4c2N=C2N=C(N=c4c5ccccc5c(n41)=NC1=NC(=N3)c3ccccc31)c1ccccc12,2.16,7,0.5059456021954853,1.23,2.48,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(/C=C3\C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)sc2-c2sc(-c3ccc(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7cc(Cl)c(Cl)cc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)c4nsnc34)cc21,10.2,1,0.0,10.2,10.2,train
CCCCCCc1csc2c(CCCCCC)c(-c3ccc(C4=C5C(=O)N(CC(CC)CCCC)C(c6cccs6)=C5C(=O)N4CC(CC)CCCC)s3)sc12,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.88,2,0.0282842712474616,1.86,1.9,train
CCCCCCc1ccsc1,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=c5/sc(=C(C#N)C#N)n(CC)c5=O)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(/C=c3/sc(=C(C#N)C#N)n(CC)c3=O)sc2-4)cc1,1.57,1,0.0,1.57,1.57,train
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cccs4)cn3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1ccccn1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,4.61,1,0.0,4.61,4.61,train
CCCCCCCCCCc1ccc(-c2csc(-c3sccc3-c3ccc(CCCCCCCCCC)cc3)c2)cc1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,0.85,1,0.0,0.85,0.85,train
CCCCCCCCCCc1c(C)sc(C)c1C#Cc1ccc(/C=C(/C#N)C(=O)OC)cc1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,0.56,1,0.0,0.56,0.56,train
CCCCCCc1ccsc1,CCCCCCN1C(=O)c2ccc(/C=C/c3ccc(/C=C/c4ccc5c(c4)C(=O)N(CCCCCC)C5=O)c4nsnc34)cc2C1=O,2.54,1,0.0,2.54,2.54,train
CCCCCCCCn1c(-c2cccs2)c2c(c1-c1ccc(-c3cc4c(OCC(CC)CCCC)c5sccc5c(OCC(CC)CCCC)c4s3)s1)C(=O)N(CCCCCCC)C2=O,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,3.66,2,2.842569260369921,1.65,5.67,train
CCCCCCc1ccsc1,CCCCCCCCN1C(=O)c2cc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)s3)c3c4c(cc(-c5ccc(C=C6C(=O)c7ccccc7C6=O)s5)c(c24)C1=O)C(=O)N(CCCCCCCC)C3=O,3.52,2,0.0,3.52,3.52,train
CCCCCCCCOc1c2cc(-c3cc(C(=O)OCCCCCC)cs3)sc2c(OCCCCCCCC)c2ccsc12,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,2.13,3,0.4067349669420286,1.54,2.32,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCC1(CC)C2=C(c3ccc(-c4ccc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)s4)cc31)C(CC)(CC)c1cc(-c3ccc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)s3)ccc12,6.64,1,0.0,6.64,6.64,train
CCCCCCc1cc(C)sc1C,CCCCCCCCN1C(=O)c2c(c(-c3cccs3)c3c(c2-c2cccs2)-c2cccc4c(C(=O)OC)ccc-3c24)C1=O,1.61,1,0.0,1.61,1.61,train
CCCCCCc1ccsc1,CCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(c1ccc(-c2ccc(-c4cc5c6c(c(-c7ccc(-c8ccc(N9C(=O)c%10ccc%11c%12c(ccc(c%10%12)C9=O)C(=O)N(CC)C%11=O)cc8)s7)cc7c6c4C(=O)N(CC)C7=O)C(=O)N(CC)C5=O)s2)cc1)C3=O,7.65,1,0.0,7.65,7.65,train
CCCCCCCCCCCCOC(=O)c1cc2c(C)sc(-c3cc4c(OCCCCCCCC)c5sc(C)cc5c(OCCCCCCCC)c4s3)c2s1,Clc1cc2c(cc1Cl)C1=[N+]3C2=Nc2c4cc(Cl)c(Cl)cc4c4n2[B-]3(Oc2ccccc2)n2c(c3cc(Cl)c(Cl)cc3c2=N4)=N1,0.7,1,0.0,0.7,0.7,train
CCCCCCCCC(CCCCCCCC)n1c2ccccc2c2ccc(-c3cc(/C=C/c4ccc(C=C5C(=O)N(CC)C(=S)N(CC)C5=O)s4)cs3)cc21,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.3,1,0.0,1.3,1.3,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=O)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=O)sc6c5n(CC)c4c3n(CC)c21,1.19,1,0.0,1.19,1.19,train
CCOCCOCCOc1cc(-c2ccc(-c3cc(OCCOCCOCC)c(-c4ccc(C)s4)s3)s2)sc1C,CCOCCOCCOc1ccc(-c2nc3c(-c4ccc5nsnc5c4)c4nsnc4c(-c4ccc5nsnc5c4)c3nc2-c2ccc(OCCOCCOCC)cc2)cc1,0.18,1,0.0,0.18,0.18,train
