donor_smiles,acceptor_smiles,pce,replicate_count,pce_std,pce_min,pce_max
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCC(CCCCCCCC)Cn1c(=O)c2ccc3c4ccc5c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c6cc7c8c9cc%10c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c%11cc(-c%12ccc(-c%13ccc(-c%14cccs%14)c%14nsnc%13%14)s%12)c%12c%13ccc%14c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c%15cc(c8c8cc(c1=O)c2c3c8c7c4c56)c(c%13c%14%15)c9c%12c%11%10,6.23,1,0.0,6.23,6.23
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCC(CCCCCCCC)Cn1c(=O)c2ccc3c4ccc5c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c6cc7c8c9cc%10c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c%11cc(-c%12ccc(-c%13cccs%13)s%12)c%12c%13ccc%14c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c%15cc(c8c8cc(c1=O)c2c3c8c7c4c56)c(c%13c%14%15)c9c%12c%11%10,6.31,1,0.0,6.31,6.31
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCC(CCCCCCCC)Cn1c(=O)c2ccc3c4ccc5c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c6cc7c8sccc8c8cc(c1=O)c2c3c8c7c4c56,4.11,1,0.0,4.11,4.11
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCC(CCCCCCCC)Cn1c(=O)c2ccsc2c2sc(-c3cc4c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c5c(sc6c5sc5c7sc(-c8cc9c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c%10cc(-c%11ccc%12c(c%11)N(CC(CC)CCCC)C(=O)/C%12=C%11/C(=O)N(CC(CC)CCCC)c%12ccccc%12%11)sc%10c9s8)cc7c(=O)n(CCC(CCCCCCCC)CCCCCCCCC)c(=O)c56)c4s3)cc2c1=O,5.86,1,0.0,5.86,5.86
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCC(CCCCCCCC)Cn1c(=O)c2ccsc2c2sc(-c3cc4c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c5c(sc6c5sc5c7sc(-c8cc9c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c%10cc(-c%11cccc%12nsnc%11%12)sc%10c9s8)cc7c(=O)n(CCC(CCCCCCCC)CCCCCCCCC)c(=O)c56)c4s3)cc2c1=O,4.6,1,0.0,4.6,4.6
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCC(CCCCCCCC)Cn1c(=O)c2ccsc2c2sc(-c3cc4c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c5c(sc6c5sc5c7sc(-c8cc9c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c%10cc(-c%11scc%12nc(CCCCCC)c(CCCCCC)nc%11%12)sc%10c9s8)cc7c(=O)n(CCC(CCCCCCCC)CCCCCCCCC)c(=O)c56)c4s3)cc2c1=O,7.35,1,0.0,7.35,7.35
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCC(CCCCCCCC)Cn1c(=O)c2ccsc2c2sc3c(sc4c5sc(-c6sc(-c7sc(-c8scc(F)c8F)c8c7C(=O)N(CC(CCCCCC)CCCCCCCC)C8=O)c(F)c6F)cc5c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c43)c2c1=O,7.42,3,0.8700191568772108,6.54,8.28
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCC(CCCCCCCC)Cn1c(=O)c2ccsc2c2sc3c(sc4c5sc(-c6scc(F)c6F)cc5c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c43)c2c1=O,6.84,2,0.0,6.84,6.84
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCC)C3=O,2.58,3,1.3222833786043493,2.54,4.85
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCC1(CCCCCCCCCC)c2cc(-c3ccc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)s3)ccc2-c2ccc(-c3ccc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)s3)cc21,6.93,1,0.0,6.93,6.93
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCC1(CCCCCCCCCC)c2cc(-c3ccc(/C=c4/sc(=C(C#N)C#N)n(CCCCCC)c4=O)c4nsnc34)ccc2-c2ccc(-c3ccc(/C=c4/sc(=C(C#N)C#N)n(CCCCCC)c4=O)c4nsnc34)cc21,9.7,1,0.0,9.7,9.7
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCC(CCCCCCCC)Cn1c(=O)c2c(F)csc2c2sc3c(sc4c5sc(-c6cccs6)c(F)c5c(=O)n(CC(CCCCCCCC)CCCCCCCCCCC)c(=O)c43)c2c1=O,8.1,1,0.0,8.1,8.1
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCC(CCCCCCCC)Cn1c(=O)c2ccsc2c2sc3c(sc4c5sc(-c6cccs6)cc5c(=O)n(CC(CCCCCCCC)CCCCCCCCCCC)c(=O)c43)c2c1=O,5.4,1,0.0,5.4,5.4
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCC(CCCCCCCCCC)Cn1c(=O)c2ccsc2c2sc3c(sc4c5sc6c(sc7c8sc(-c9ccc(-c%10cc%11c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c%12c(sc%13c%12sc%12c%14sc%15c(sc%16c%17sc(-c%18cccs%18)cc%17c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c%16%15)c%14c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c%13%12)c%11s%10)s9)cc8c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCC)c(=O)c76)c5c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCC)c(=O)c34)c2c1=O,8.91,1,0.0,8.91,8.91
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCC(CCCCCCCCCC)Cn1c(=O)c2ccsc2c2sc3c(sc4c5sc6c(sc7c8sc(-c9ccc(-c%10cc%11c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c%12c(sc%13c%12sc%12c%14sc(-c%15cccs%15)cc%14c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c%12%13)c%11s%10)s9)cc8c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCC)c(=O)c76)c5c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCC)c(=O)c34)c2c1=O,4.09,1,0.0,4.09,4.09
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCC(CCCCCCCCCCC)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCCCCCCCCCCN1C(=O)c2csc(-c3cc4c(-c6ccc(CC(CC)CCCC)s6)c6sccc6c(-c6ccc(CC(CC)CCCC)s6)c4s3)c2C1=O)C5=O,0.55,1,0.0,0.55,0.55
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCC(CCCCCCCCCCC)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCCCCCCCCCCc1ccc(-c2c3cc(-c4scc6c4C(=O)N(CCCCCCCCC)C6=O)sc3c(-c3ccc(CCCCCCCCCCCCN4C(=O)c6ccc7c8ccc9c%10c(ccc(c%11ccc(c6c7%11)C4=O)c%108)C(=O)N(C(CCCCCCCCCCC)CCCCCCCCCCC)C9=O)s3)c3ccsc23)s1)C5=O,2.39,1,0.0,2.39,2.39
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCC(CCCCCCCCCCC)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCCCCCCCCCCc1ccc(-c2c3cc(-c4scc6c4C(=O)N(CCCCCCCCCCCCN4C(=O)c7ccc8c9ccc%10c%11c(ccc(c%12ccc(c7c8%12)C4=O)c%119)C(=O)N(C(CCCCCCCCCCC)CCCCCCCCCCC)C%10=O)C6=O)sc3c(-c3ccc(CCCCCCCCCCCCN4C(=O)c6ccc7c8ccc9c%10c(ccc(c%11ccc(c6c7%11)C4=O)c%108)C(=O)N(C(CCCCCCCCCCC)CCCCCCCCCCC)C9=O)s3)c3ccsc23)s1)C5=O,3.03,1,0.0,3.03,3.03
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)c2cc(-c3ccc(-c4c(F)c(F)cc(F)c4F)s3)c3c4c(cc(-c5cccs5)c(c24)C1=O)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O,0.67,1,0.0,0.67,0.67
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)c2cc(-c3ccc(-c4cc(F)ccc4F)s3)c3c4c(cc(-c5cccs5)c(c24)C1=O)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O,2.5,1,0.0,2.5,2.5
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)c2cc(-c3ccc(-c4ccccc4)s3)c3c4c(cc(-c5cccs5)c(c24)C1=O)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O,1.38,1,0.0,1.38,1.38
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)c2cc(-c3ccc(-c4ccccc4F)s3)c3c4c(cc(-c5cccs5)c(c24)C1=O)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O,2.42,1,0.0,2.42,2.42
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cc(F)c(-c7cccs7)cc6F)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O,4.199999999999999,2,0.5656854249492382,3.8,4.6
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6ccc(-c7cccs7)cc6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O,3.1,1,0.0,3.1,3.1
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O,4.31,1,0.0,4.31,4.31
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5cccs5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O,3.25,1,0.0,3.25,3.25
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c(=O)c2ccsc2c2sc3c(sc4c5sc(-c6sc(-c7cc8c(=O)n(CC(CCCCCC)CCCCCCCC)c(=O)c9c(sc%10c9sc9c%11sc(-c%12scc(F)c%12F)cc%11c(=O)n(CC(CCCCCC)CCCCCCCC)c(=O)c9%10)c8s7)c(F)c6F)cc5c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(=O)c43)c2c1=O,5.355,8,1.6178551718688718,3.04,7.23
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c(=O)c2ccsc2c2sc3c(sc4c5sc(-c6sc(-c7cc8c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c9c(sc%10c9sc9c%11sc(-c%12scc(F)c%12F)cc%11c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c9%10)c8s7)c(F)c6F)cc5c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(=O)c43)c2c1=O,6.85,3,1.0734213214452812,6.23,8.32
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c(=O)c2ccsc2c2sc3c(sc4c5sc(-c6scc(F)c6F)cc5c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(=O)c43)c2c1=O,4.3,1,0.0,4.3,4.3
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,10.23,19,2.626677798533718,1.08,12.91
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCN1C(=O)c2csc(-c3sc(-c4sc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sccc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)c5c4C(=O)N(CCCCCCCCC)C5=O)c(CCCCCC)c3CCCCCC)c2C1=O,6.14,1,0.0,6.14,6.14
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCc1c(/C=C/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCC)c(/C=C/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,12.77,1,0.0,12.77,12.77
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCN1C(=O)c2c(-c3ccccc3)cc3c4c(cc(-c5ccccc5)c(c24)C1=O)C1C=C(c2ccccc2)C2=C4C1=C3C=C(c1ccccc1)C4C(=O)N(CCCCCCCC)C2=O,5.79,3,1.4260551648983757,3.32,5.79
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCOC(=O)c1cc2c(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)-c3sc(-c4sc(/C=c6/sc(=C(C#N)C#N)n(CC)c6=O)c6sc(C(=O)OCCCCCCCC)cc46)cc3C5(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)sc(/C=c3/sc(=C(C#N)C#N)n(CC)c3=O)c2s1,10.07,1,0.0,10.07,10.07
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCOC(=O)c1cc2c(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)sc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)-c3sc(-c4sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)c6cc(C(=O)OCCCCCCCC)sc46)cc3C5(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)c2s1,9.58,2,0.0,9.58,9.58
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCOc1c2sc3c(c2c(OCCCCCCCC)c2sc4c(c12)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc(/C=C2\C(=O)c5ccc(F)cc5C2=C(C#N)C#N)sc1-4)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc(/C=C2\C(=O)c4ccc(F)cc4C2=C(C#N)C#N)sc1-3,10.26,1,0.0,10.26,10.26
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCOc1ccc(C2(c3ccc(OCCCCCCCC)cc3)c3cc4c5cc6c(cc5n(CCCCCCCC)c4cc3-c3sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc32)-c2sc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2C6(c2ccc(OCCCCCCCC)cc2)c2ccc(OCCCCCCCC)cc2)cc1,6.0,1,0.0,6.0,6.0
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCOc1ccc2c(c1)-c1cc(OCCCCCCCC)ccc1C21c2cc(-c3ccc(/C=c4\sc(=C(C#N)C#N)n(CC)c4=O)c4nsnc34)ccc2-c2ccc(-c3ccc(/C=c4\sc(=C(C#N)C#N)n(CC)c4=O)c4nsnc34)cc21,10.12,5,0.9567235755431138,8.02,10.26
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCC[Si]1(CCCCCCCC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc3c(OCC(CC)CCCC)c4c5c(sc4c(OCC(CC)CCCC)c3c21)-c1sc(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)cc1[Si]5(CCCCCCCC)CCCCCCCC,9.6,1,0.0,9.6,9.6
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCC[Si]1(CCCCCCCC)c2cc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc2-c2sc3c4c(sc3c21)-c1sc(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)cc1[Si]4(CCCCCCCC)CCCCCCCC,6.15,1,0.0,6.15,6.15
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCc1c(/C=C2\C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1sc2c4c(sc2c1C3(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc2c(CCCCCCCC)c(/C=C3\C(=O)c5cc(Cl)c(Cl)cc5C3=C(C#N)C#N)sc2c1C4(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,12.43,1,0.0,12.43,12.43
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCc1c2sc3c(c2c(CCCCCCCC)c2sc4c(c12)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc(/C=C2\C(=O)c5cc(Cl)c(Cl)cc5C2=C(C#N)C#N)sc1-4)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc(/C=C2\C(=O)c4cc(Cl)c(Cl)cc4C2=C(C#N)C#N)sc1-3,8.11,4,1.178968475688246,7.17,9.91
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCc1cc(-c2c(-c3cccs3)sc3c(-c4cc(CCCCCCCC)c(CCCCCCCC)s4)c(-c4ccc(-c5cccc6nsnc56)s4)sc23)sc1CCCCCCCC,0.14,3,1.78978583448784,0.14,3.24
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCc1cc(/C=c2/sc(=C(C#N)C#N)n(CC)c2=O)sc1-c1sc(-c2ccc(-c3sc(-c4sc(/C=c5/sc(=C(C#N)C#N)n(CC)c5=O)cc4CCCCCCCC)c4c3C(=O)N(CC(CC)CCCC)C4=O)c3nsnc23)c2c1C(=O)N(CC(CC)CCCC)C2=O,6.42,3,1.628127759114745,6.42,9.24
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCc1cc2c(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc(-c3ccc4c5c(n(C)c4c3)C3=C(CC(c4sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)c6cc(CCCCCCCC)sc46)C=C3)C5(C)C)c2s1,6.528,1,0.0,6.528,6.528
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCn1c(=C(C#N)C#N)s/c(=C\c2ccc(-c3c(F)cc(-c4cc5c(s4)-c4cc6c(cc4C5(c4ccc(CCCCCC)cc4)c4ccc(CCCCCC)cc4)-c4sc(-c5cc(F)c(-c7ccc(/C=c8\sc(=C(C#N)C#N)n(CCCCCCCC)c8=O)s7)c7nsnc57)cc4C6(c4ccc(CCCCCC)cc4)c4ccc(CCCCCC)cc4)c4nsnc34)s2)c1=O,9.14,1,0.0,9.14,9.14
CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCn1c2cc(-c3ccc(/C=C4\SC(=S)N(CC)C4=O)c4nsnc34)ccc2c2ccc(-c3ccc(/C=C4\SC(=S)N(CC)C4=O)c4nsnc34)cc21,4.91,1,0.0,4.91,4.91
